2023-05-06 13:08:37,1
2023-05-06 13:08:38,1
2023-05-06 13:08:38,1
2023-05-06 13:08:39,1
2023-05-06 13:08:40,1
2023-05-06 13:08:40,1
2023-05-06 13:08:41,1
2023-05-06 13:08:41,1
2023-05-06 13:08:42,1
2023-05-06 13:08:42,1
2023-05-06 13:08:43,1
2023-05-06 13:08:44,1
2023-05-06 13:08:45,1
2023-05-06 13:08:48,1
2023-05-06 13:48:05,0
2023-05-06 13:48:06,0
2023-05-06 13:48:07,0
2023-05-06 13:48:07,0
2023-05-06 13:48:08,0
2023-05-06 13:48:09,0
2023-05-06 13:48:10,0
2023-05-06 13:48:10,0
2023-05-06 13:48:11,0
2023-05-06 13:48:12,0
2023-05-06 13:48:12,0
2023-05-06 13:48:13,0
2023-05-06 13:48:14,0
2023-05-06 13:48:15,0
2023-05-06 13:48:15,0
2023-05-06 13:48:16,0
2023-05-06 13:48:17,0
2023-05-06 13:48:17,0
2023-05-06 13:48:18,0
2023-05-06 13:48:19,0
2023-05-06 13:48:20,0
2023-05-06 13:48:20,0
2023-05-06 13:48:21,0
2023-05-06 13:48:22,0
2023-05-06 13:48:22,0
2023-05-06 13:48:23,0
2023-05-06 13:48:24,0
2023-05-06 13:48:25,0
2023-05-06 13:48:25,0
2023-05-06 13:48:26,0
2023-05-06 13:48:27,0
2023-05-06 13:48:27,0
2023-05-06 13:48:28,0
2023-05-06 13:48:29,0
2023-05-06 13:48:30,0
2023-05-06 13:48:31,0
2023-05-06 13:48:31,0
2023-05-06 13:48:32,0
2023-05-06 13:48:33,0
2023-05-06 13:48:34,0
2023-05-06 13:48:34,0
2023-05-06 13:48:35,0
2023-05-06 13:48:36,0
2023-05-06 13:48:37,0
2023-05-06 13:48:37,0
2023-05-06 13:48:38,0
2023-05-06 13:48:39,0
2023-05-06 13:48:40,0
2023-05-06 13:48:40,0
2023-05-06 13:48:41,0
2023-05-06 13:48:42,0
2023-05-06 13:48:42,1
2023-05-06 13:48:43,1
2023-05-06 13:48:44,1
2023-05-06 13:48:45,1
2023-05-06 13:48:45,1
2023-05-06 13:48:46,1
2023-05-06 13:48:47,1
2023-05-06 13:48:47,1
2023-05-06 13:48:48,1
2023-05-06 13:48:49,1
2023-05-06 13:48:50,1
2023-05-06 13:48:50,1
2023-05-06 13:48:51,1
2023-05-06 13:48:52,1
2023-05-06 13:48:52,1
2023-05-06 13:48:53,1
2023-05-06 13:48:54,1
2023-05-06 13:48:55,2
2023-05-06 13:48:55,2
2023-05-06 13:48:56,2
2023-05-06 13:48:57,2
2023-05-06 13:48:58,2
2023-05-06 13:48:58,2
2023-05-06 13:48:59,2
2023-05-06 13:49:00,2
2023-05-06 13:49:00,2
2023-05-06 13:49:01,2
2023-05-06 13:49:02,2
2023-05-06 13:49:03,2
2023-05-06 13:49:03,2
2023-05-06 13:49:04,1
2023-05-06 13:49:05,1
2023-05-06 13:49:06,1
2023-05-06 13:49:07,1
2023-05-06 13:49:07,1
2023-05-06 13:49:08,1
2023-05-06 13:49:09,2
2023-05-06 13:49:10,2
2023-05-06 13:49:11,2
